customer_id,age,tenure_months,region,gender,plan_tier,num_products,primary_product,days_since_last_login,login_frequency_30d,feature_adoption_rate,product_changes_6m,mobile_app_user,monthly_spend_avg,monthly_spend_current,spend_trend,spend_volatility,num_txns_6m,sentiment_score,sentiment_trend,nps_score,complaint_count_6m,support_interactions_6m,escalated_support,contract_type,discount_applied,auto_renewal_enabled,referral_source,payment_failures_6m,churn
2607,18,23,US,Female,Standard,1,Premiere,0,7,0.2813,0,1,177.62,181.35,0,0.245,34,55.5,0,-42,2,3,0,annual,0,1,Referral,0,1
2608,54,4,EU,Male,Basic,2,Photoshop,2,14,0.6265,2,1,135.4,143.7,0,0.2881,28,82.7,0,-53,0,1,0,annual,0,1,Organic,0,0
2609,59,84,EU,Female,Premium,1,Premiere,1,10,0.4278,0,0,62.11,60.75,0,0.1609,35,68.3,0,10,2,1,0,monthly,0,1,Referral,2,0
2610,51,16,EU,Female,Basic,4,Photoshop,7,12,0.0959,0,0,167.68,161.2,0,0.3518,29,36.4,0,40,2,1,0,annual,0,1,Paid,0,0
2611,26,31,EU,Female,Premium,2,Photoshop,6,12,0.338,0,1,128.23,109.98,-1,0.0783,33,59.2,-1,31,0,2,0,annual,0,1,Paid,0,0
2612,39,8,LATAM,Male,Standard,1,After Effects,4,11,0.2236,1,1,18.62,14.51,-1,0.4277,32,43.7,-1,17,1,4,0,monthly,0,0,Referral,0,1
2613,41,16,LATAM,Female,Premium,2,Photoshop,8,7,0.4082,0,0,140.96,140.59,0,0.2885,47,55.0,1,-20,1,1,0,monthly,1,1,Referral,0,0
2614,50,73,US,Female,Basic,1,After Effects,5,7,0.3681,0,0,116.42,115.49,0,0.388,29,70.8,0,-59,0,1,0,monthly,0,1,Paid,0,0
2615,51,8,APAC,Male,Standard,4,Premiere,13,13,0.147,0,0,44.72,51.74,1,0.5291,23,53.1,1,-2,1,0,0,monthly,0,1,Social,0,0
2616,31,8,US,Male,Basic,5,Premiere,13,14,0.4507,0,1,71.18,61.21,-1,0.1042,33,54.0,0,47,2,0,0,annual,0,1,Organic,1,1
2617,43,10,LATAM,Female,Basic,4,Premiere,3,17,0.1393,1,0,403.55,406.44,0,0.2024,24,36.5,-1,-24,2,3,0,annual,0,1,Paid,0,1
2618,48,30,EU,Male,Standard,2,After Effects,5,14,0.5301,2,1,178.54,177.55,0,0.0587,34,58.8,1,12,0,2,0,monthly,0,0,Organic,0,0
2619,62,26,EU,Male,Standard,2,Premiere,7,13,0.1412,0,1,23.68,24.46,0,0.2043,30,49.6,-1,71,0,1,0,annual,1,1,Paid,0,0
2620,51,6,US,Female,Premium,5,Photoshop,1,6,0.3412,0,1,96.16,83.99,-1,0.4383,31,73.7,-1,20,0,1,0,annual,0,1,Referral,1,0
2621,53,42,US,Non-binary,Standard,3,Photoshop,10,15,0.4089,0,1,146.54,139.15,0,0.2847,24,61.4,0,25,1,2,0,annual,0,0,Paid,0,0
2622,43,85,US,Female,Basic,1,Photoshop,15,13,0.0139,1,0,123.56,122.44,0,0.0919,41,51.4,-1,10,1,2,1,monthly,0,1,Organic,1,1
2623,61,7,LATAM,Male,Premium,2,Premiere,9,16,0.1673,0,1,23.45,24.57,0,0.33,27,91.4,1,26,1,3,0,annual,0,1,Paid,0,0
2624,47,40,EU,Male,Basic,3,Illustrator,19,6,0.0484,0,0,112.11,122.45,1,0.2275,27,66.7,0,-37,1,1,0,monthly,0,1,Paid,0,1
2625,29,31,LATAM,Female,Standard,1,Photoshop,0,12,0.5735,0,0,56.95,64.22,1,0.1185,37,78.4,0,34,0,2,0,annual,0,0,Referral,0,0
2626,61,14,EU,Female,Standard,5,Photoshop,7,14,0.536,0,1,157.11,158.18,0,0.396,30,51.8,1,-31,0,2,0,monthly,0,1,Social,0,0
2627,51,34,EU,Male,Standard,4,Illustrator,3,13,0.7387,0,1,141.62,143.44,0,0.2841,25,59.0,-1,41,1,2,0,annual,0,1,Social,0,0
2628,35,8,US,Female,Standard,4,Premiere,3,8,0.4198,0,1,665.93,525.48,-1,0.2145,25,55.2,1,52,1,4,0,annual,0,1,Social,0,0
2629,35,64,US,Female,Premium,2,InDesign,4,9,0.3107,1,0,142.47,140.34,0,0.2214,28,50.7,1,30,0,1,0,annual,0,0,Organic,2,0
2630,46,1,APAC,Male,Basic,1,Illustrator,10,14,0.259,2,0,146.74,121.07,-1,0.163,22,51.2,-1,8,1,1,1,annual,0,1,Organic,2,1
2631,48,30,US,Male,Standard,2,Illustrator,14,16,0.5041,2,0,140.93,148.17,0,0.2845,21,57.3,1,77,0,1,0,annual,0,1,Social,0,0
2632,44,13,APAC,Female,Standard,2,Illustrator,35,4,0.5819,3,1,64.43,65.53,0,0.2615,30,80.6,-1,22,0,1,0,annual,0,1,Social,1,0
2633,46,76,EU,Male,Premium,4,Premiere,18,15,0.5839,1,1,186.56,153.19,-1,0.2489,35,61.8,-1,8,2,1,0,annual,0,1,Organic,0,0
2634,65,24,LATAM,Female,Premium,2,Premiere,7,14,0.4633,0,1,66.89,61.0,0,0.4816,28,78.1,0,21,0,2,0,monthly,0,1,Organic,0,0
2635,57,58,APAC,Non-binary,Premium,4,Photoshop,0,10,0.3534,1,0,128.88,130.13,0,0.2711,26,88.4,-1,33,1,1,0,annual,0,1,Organic,0,0
2636,44,92,APAC,Male,Premium,2,InDesign,2,15,0.0297,0,0,157.4,129.92,-1,0.1936,37,43.2,-1,24,0,2,0,annual,1,1,Organic,0,0
2637,55,14,APAC,Female,Premium,5,Premiere,1,15,0.186,0,1,217.6,189.69,-1,0.4994,30,60.4,1,19,1,1,0,annual,0,1,Organic,0,0
2638,27,76,EU,Female,Standard,3,Audition,1,7,0.8108,1,0,38.3,38.91,0,0.2136,32,86.9,0,32,0,2,0,annual,0,1,Paid,0,0
2639,47,46,APAC,Male,Basic,2,After Effects,2,11,0.1356,1,1,36.21,33.18,0,0.3386,41,81.4,0,-44,0,1,0,monthly,0,1,Organic,0,0
2640,67,4,APAC,Female,Basic,3,Illustrator,1,11,0.1004,0,1,28.85,32.93,0,0.4052,29,62.7,0,-82,2,4,0,annual,1,1,Referral,1,0
2641,38,3,US,Male,Basic,2,Premiere,17,10,0.601,0,1,106.47,107.74,0,0.2725,31,49.1,1,12,0,0,0,annual,0,1,Paid,0,0
2642,30,61,EU,Male,Basic,3,InDesign,5,7,0.2581,1,0,92.63,82.26,-1,0.1083,30,43.3,-1,-6,1,1,0,monthly,0,0,Social,0,1
2643,32,22,APAC,Male,Premium,1,Photoshop,10,11,0.347,0,1,69.34,68.47,0,0.1921,27,78.8,0,-72,1,0,0,annual,1,1,Social,0,0
2644,26,24,APAC,Female,Standard,5,InDesign,12,8,0.6322,1,1,10.82,10.57,0,0.0997,29,71.7,0,1,0,1,0,annual,1,1,Paid,0,1
2645,31,79,US,Female,Standard,6,Premiere,28,7,0.3857,1,0,24.97,24.88,0,0.1028,32,41.5,1,70,0,2,0,annual,0,1,Paid,1,0
2646,36,84,EU,Female,Premium,4,Premiere,16,5,0.1891,1,0,165.34,163.95,0,0.0845,32,63.4,1,30,1,0,0,annual,0,1,Social,1,0
2647,22,4,US,Male,Basic,5,Illustrator,12,10,0.2789,2,1,346.11,349.34,0,0.1239,30,58.1,1,-71,1,2,0,annual,0,1,Social,0,0
2648,42,16,APAC,Female,Standard,2,After Effects,6,11,0.2125,0,1,17.85,15.68,-1,0.1319,31,47.6,-1,35,0,2,0,annual,0,0,Organic,0,0
2649,54,81,APAC,Female,Basic,1,Premiere,19,11,0.1773,1,1,27.38,35.61,1,0.3071,31,52.7,-1,13,1,4,1,monthly,0,1,Organic,0,1
2650,29,61,US,Male,Basic,3,Audition,4,12,0.281,1,1,176.27,171.54,0,0.1227,26,64.9,1,-38,0,0,1,monthly,0,1,Paid,0,0
2651,63,45,US,Female,Premium,1,Illustrator,0,11,0.2195,2,1,12.45,10.92,-1,0.2669,33,87.5,-1,24,0,0,0,annual,0,1,Referral,0,0
2652,49,3,LATAM,Female,Standard,3,Illustrator,5,8,0.2889,2,1,132.53,131.09,0,0.0935,27,36.6,-1,49,1,2,0,monthly,0,0,Social,0,1
2653,56,34,EU,Male,Basic,4,Illustrator,1,11,0.036,3,1,43.75,39.22,-1,0.4233,26,55.4,-1,87,0,3,0,monthly,0,1,Social,0,0
2654,32,31,EU,Female,Premium,1,Photoshop,43,5,0.3055,1,0,167.61,168.54,0,0.1625,23,78.8,-1,-27,1,3,0,monthly,0,1,Organic,0,0
2655,53,6,US,Female,Basic,2,Photoshop,2,12,0.1784,0,1,107.64,110.54,0,0.2577,23,60.8,1,7,0,5,1,annual,0,1,Organic,0,1
2656,26,53,US,Male,Basic,6,InDesign,11,9,0.1352,1,0,223.86,274.57,1,0.2743,21,45.3,1,70,0,0,1,annual,0,0,Organic,0,0
2657,54,13,US,Male,Premium,1,Illustrator,0,20,0.0279,2,1,222.78,256.41,0,0.4069,27,51.7,-1,-11,0,7,0,annual,0,1,Organic,1,0
2658,44,34,US,Female,Standard,1,Premiere,17,9,0.2991,1,1,482.18,512.35,0,0.2552,32,91.9,-1,64,1,1,0,monthly,0,1,Paid,0,0
2659,49,16,US,Male,Standard,5,Photoshop,2,7,0.4086,0,1,44.77,51.96,1,0.0574,24,63.4,1,27,0,0,0,annual,0,1,Organic,2,0
2660,25,3,US,Female,Standard,6,Photoshop,20,11,0.5244,1,0,27.13,30.17,1,0.2482,38,78.0,1,63,0,5,0,annual,0,0,Organic,0,0
2661,29,26,LATAM,Male,Standard,1,Photoshop,11,7,0.5473,1,0,89.98,90.8,0,0.2561,27,47.4,1,22,1,2,0,monthly,0,1,Organic,0,1
2662,50,13,EU,Male,Standard,5,After Effects,28,0,0.3632,1,1,67.37,67.26,0,0.1507,22,46.9,1,24,0,1,0,monthly,1,1,Social,1,0
2663,28,2,EU,Female,Standard,1,After Effects,0,10,0.2276,0,0,140.54,121.77,-1,0.5404,22,49.5,0,3,0,1,0,annual,0,1,Social,0,0
2664,48,7,EU,Female,Standard,2,InDesign,13,12,0.5258,2,1,28.57,26.91,-1,0.4251,37,74.3,0,9,0,2,0,annual,0,1,Referral,0,0
2665,22,34,APAC,Male,Basic,6,Audition,6,10,0.3052,1,1,208.0,194.74,0,0.2615,29,50.8,-1,-69,0,0,0,annual,0,1,Social,1,0
2666,53,3,EU,Non-binary,Basic,2,After Effects,0,13,0.5305,1,1,44.61,48.33,0,0.3726,25,77.2,1,19,0,3,0,annual,0,1,Paid,0,0
2667,24,3,US,Male,Basic,3,InDesign,0,10,0.4207,0,1,160.58,171.38,0,0.1588,36,54.2,-1,38,0,1,0,annual,0,1,Organic,0,0
2668,49,103,APAC,Male,Premium,4,Photoshop,15,10,0.3801,0,1,38.83,27.02,-1,0.2997,32,31.1,0,-45,1,3,1,annual,0,1,Organic,0,1
2669,50,4,US,Female,Standard,4,Audition,1,12,0.4805,1,0,56.05,48.42,-1,0.347,32,79.8,0,-42,0,1,1,annual,0,1,Paid,0,0
2670,32,16,APAC,Female,Standard,4,Illustrator,27,14,0.5549,0,1,211.8,193.0,-1,0.1912,22,66.3,-1,-46,1,2,0,monthly,0,1,Referral,1,0
2671,50,5,APAC,Female,Standard,2,Photoshop,4,14,0.3522,1,0,99.78,109.27,1,0.2887,27,88.9,1,68,0,1,0,annual,0,1,Organic,1,0
2672,45,100,LATAM,Male,Premium,3,Premiere,3,14,0.2303,0,0,45.5,46.36,0,0.2478,30,64.0,-1,-23,2,1,0,annual,0,1,Paid,0,0
2673,34,23,APAC,Female,Basic,3,Premiere,1,9,0.1968,0,0,18.63,15.45,-1,0.2354,28,81.5,0,-13,0,1,0,annual,0,1,Organic,0,0
2674,27,4,EU,Male,Standard,3,After Effects,0,13,0.2435,0,0,77.27,79.27,0,0.2326,36,57.8,-1,-46,1,1,0,annual,0,0,Organic,1,0
2675,18,52,APAC,Male,Premium,1,Premiere,4,15,0.0686,1,1,60.56,59.51,0,0.3717,26,95.2,0,-13,0,0,0,monthly,0,1,Paid,0,0
2676,46,54,APAC,Male,Standard,2,Audition,11,7,0.3169,0,1,14.13,14.61,0,0.1532,27,76.5,0,66,0,3,0,annual,1,0,Organic,1,0
2677,20,83,EU,Female,Premium,1,Premiere,5,14,0.5759,0,1,66.11,66.64,0,0.26,30,71.5,-1,60,0,3,0,annual,0,0,Paid,0,0
2678,43,44,EU,Male,Basic,3,Illustrator,3,6,0.3429,0,0,215.33,210.47,0,0.1554,33,73.1,-1,42,0,3,0,annual,1,1,Social,0,1
2679,38,2,US,Female,Standard,3,Photoshop,14,15,0.3304,1,1,391.96,384.65,0,0.5707,40,81.7,0,26,1,2,0,annual,0,1,Referral,0,0
2680,51,28,EU,Female,Premium,3,Photoshop,0,9,0.5236,1,0,173.57,174.62,0,0.1136,31,51.2,0,10,1,1,0,annual,0,1,Social,0,0
2681,37,17,US,Female,Standard,2,Photoshop,18,8,0.3072,0,1,398.75,395.09,0,0.4333,29,51.3,1,-30,1,2,0,annual,0,1,Organic,0,1
2682,37,49,EU,Male,Standard,3,InDesign,17,5,0.2558,2,1,48.16,51.02,0,0.3924,46,66.7,0,-72,1,2,0,annual,0,1,Organic,0,0
2683,52,32,EU,Male,Standard,3,Illustrator,4,17,0.107,1,1,47.71,47.24,0,0.3633,31,53.0,-1,32,0,5,0,annual,0,1,Organic,0,0
2684,46,46,EU,Male,Basic,3,InDesign,22,7,0.2012,0,0,127.96,109.63,-1,0.2639,36,77.6,0,-21,1,2,1,monthly,1,1,Organic,0,1
2685,46,7,US,Female,Standard,3,Photoshop,28,13,0.2126,1,1,93.81,64.92,0,0.7302,31,72.8,-1,23,0,2,0,annual,1,1,Referral,0,0
2686,48,20,US,Male,Standard,1,Photoshop,18,9,0.4814,0,1,51.01,56.47,0,0.2203,32,64.6,0,31,0,0,0,annual,0,1,Social,0,1
2687,20,20,EU,Male,Standard,3,Photoshop,0,14,0.1197,0,1,165.82,163.26,1,0.3704,30,46.2,0,91,0,4,0,monthly,0,0,Paid,0,0
2688,52,120,US,Male,Basic,3,Premiere,4,10,0.395,2,0,238.18,240.16,0,0.1771,28,43.7,0,-87,1,0,1,annual,0,1,Paid,0,0
2689,50,1,US,Male,Basic,3,Illustrator,25,6,0.2068,1,1,112.81,131.91,0,0.5774,32,72.9,-1,44,0,1,0,annual,1,1,Organic,0,0
2690,27,60,APAC,Female,Basic,1,Photoshop,19,6,0.4688,0,0,359.04,290.44,0,0.2634,32,42.8,1,81,0,0,0,annual,1,1,Organic,0,0
2691,38,3,EU,Female,Standard,1,Photoshop,7,11,0.3109,2,0,139.34,127.87,0,0.2761,26,38.8,0,58,0,1,0,annual,1,1,Paid,0,0
2692,41,3,LATAM,Female,Premium,2,Illustrator,5,10,0.6936,1,1,148.84,133.24,-1,0.3569,28,74.1,-1,-1,1,0,1,annual,0,0,Paid,0,0
2693,40,14,APAC,Non-binary,Standard,2,After Effects,8,16,0.5846,1,0,130.63,140.67,0,0.3622,34,56.7,-1,54,0,3,0,annual,1,1,Organic,0,0
2694,46,43,EU,Female,Basic,2,Photoshop,22,9,0.3049,0,0,142.58,137.78,0,0.1914,29,81.9,-1,90,0,4,0,annual,0,0,Paid,0,0
2695,62,40,US,Female,Standard,1,Illustrator,7,8,0.3056,0,1,160.05,183.5,1,0.1514,27,61.4,0,-49,0,0,0,annual,0,1,Paid,0,0
2696,57,35,EU,Male,Standard,1,Photoshop,2,9,0.3737,1,1,207.81,163.87,-1,0.2041,30,62.3,0,-26,0,2,0,annual,0,1,Social,1,0
2697,23,53,US,Female,Basic,5,Photoshop,5,11,0.1983,0,0,90.03,77.77,-1,0.5408,32,53.3,-1,1,0,1,0,monthly,0,1,Organic,1,1
2698,50,9,EU,Male,Standard,2,Photoshop,1,9,0.4777,0,1,61.67,62.27,0,0.2147,23,66.1,0,-47,2,0,0,annual,0,1,Paid,1,0
2699,60,36,US,Male,Basic,3,Photoshop,5,18,0.2982,0,1,166.84,158.1,0,0.2692,28,48.1,-1,86,1,2,0,monthly,0,1,Social,0,0
2700,47,36,LATAM,Female,Standard,3,Photoshop,0,14,0.7521,2,1,16.82,16.19,0,0.1548,24,70.4,-1,-30,1,2,0,annual,0,0,Paid,0,0
2701,57,38,US,Male,Basic,1,Premiere,1,5,0.4997,2,1,71.35,68.2,0,0.2394,27,39.9,-1,-11,1,2,0,annual,1,1,Paid,1,0
2702,70,32,US,Female,Basic,1,After Effects,1,7,0.2501,0,0,198.3,200.58,0,0.1725,29,55.3,0,39,1,1,0,monthly,0,1,Social,0,0
2703,56,9,APAC,Female,Premium,6,InDesign,6,21,0.0874,1,1,119.73,141.91,1,0.1741,34,54.3,1,27,1,1,0,annual,0,1,Organic,0,0
2704,45,88,US,Female,Premium,2,Premiere,4,12,0.0977,2,1,58.96,51.09,-1,0.2375,25,45.9,-1,65,1,2,1,annual,0,1,Paid,1,1
2705,56,120,EU,Male,Basic,3,Illustrator,6,13,0.4079,1,0,154.96,125.61,0,0.341,28,97.0,1,89,0,0,0,annual,1,1,Referral,0,0
2706,44,42,APAC,Female,Standard,4,Premiere,0,16,0.4769,2,1,254.83,240.84,0,0.4392,25,87.5,-1,11,0,1,0,monthly,0,1,Referral,0,0
2707,42,21,US,Non-binary,Premium,1,Photoshop,4,12,0.4438,0,0,24.55,25.29,0,0.2176,28,43.0,0,-64,1,0,1,annual,0,1,Organic,0,0
2708,37,27,US,Male,Basic,1,InDesign,5,15,0.2123,1,0,421.67,432.57,0,0.2577,38,58.8,1,-15,1,1,0,annual,0,0,Referral,0,0
2709,63,4,US,Male,Standard,1,After Effects,1,14,0.443,0,1,111.5,112.1,0,0.2554,23,65.6,-1,-100,1,1,1,annual,0,1,Organic,0,0
2710,30,16,US,Female,Standard,3,Photoshop,1,15,0.769,1,1,171.91,202.41,1,0.4238,34,83.6,0,80,1,3,0,monthly,0,1,Organic,0,0
2711,63,120,EU,Male,Premium,1,InDesign,26,13,0.2058,1,0,160.62,158.32,-1,0.4935,22,64.2,-1,56,0,0,0,monthly,0,1,Organic,0,0
2712,48,28,LATAM,Male,Premium,1,Audition,4,14,0.3677,0,1,157.85,153.13,0,0.1345,39,74.4,-1,55,0,1,0,annual,0,1,Organic,0,0
2713,22,29,EU,Male,Standard,4,Photoshop,1,14,0.4803,0,0,550.43,623.07,1,0.0688,31,61.2,0,-20,1,0,1,annual,0,1,Paid,0,0
2714,47,110,APAC,Female,Standard,1,Photoshop,0,13,0.2317,0,0,226.86,213.56,0,0.2578,36,51.1,-1,97,0,1,0,annual,0,1,Organic,0,0
2715,18,78,US,Male,Standard,3,Photoshop,7,14,0.2804,0,0,165.78,164.39,0,0.1484,32,50.3,0,41,3,2,0,monthly,0,1,Organic,1,0
2716,50,30,APAC,Female,Basic,1,Illustrator,3,11,0.695,0,0,233.29,227.48,0,0.3113,24,58.7,1,26,0,2,0,monthly,0,1,Paid,0,0
2717,54,11,APAC,Female,Basic,3,Photoshop,13,7,0.0983,0,1,285.71,236.27,-1,0.1613,30,32.7,0,18,0,1,1,monthly,0,1,Referral,0,0
2718,33,4,LATAM,Non-binary,Standard,2,Photoshop,2,11,0.0941,1,0,96.13,94.66,0,0.074,34,27.7,1,-58,1,2,0,monthly,0,1,Social,0,0
2719,43,71,APAC,Male,Premium,1,Illustrator,0,8,0.5651,1,0,19.48,19.39,0,0.2881,44,53.1,0,-32,0,0,0,annual,0,1,Social,0,0
2720,69,90,APAC,Female,Premium,5,Illustrator,1,11,0.2852,0,0,575.17,563.96,0,0.2476,32,67.1,-1,-100,2,3,0,annual,0,1,Referral,0,0
2721,34,24,US,Male,Basic,2,InDesign,22,11,0.0725,1,1,93.32,108.64,1,0.2729,38,67.3,1,96,0,2,0,annual,0,1,Social,0,0
2722,27,3,EU,Male,Basic,4,Photoshop,8,11,0.6252,2,0,87.56,78.71,0,0.4247,26,48.9,-1,-25,1,2,0,monthly,0,1,Paid,0,0
2723,62,33,US,Female,Premium,1,After Effects,10,12,0.2222,1,1,74.74,69.23,-1,0.2216,29,50.4,-1,-62,1,1,0,annual,0,1,Paid,0,0
2724,69,16,US,Female,Standard,5,InDesign,6,16,0.3654,1,1,346.8,396.94,1,0.0744,25,68.4,1,26,1,3,0,annual,0,1,Paid,1,0
2725,42,6,EU,Male,Standard,1,Premiere,18,8,0.448,1,1,33.39,34.27,0,0.3559,34,76.0,1,43,0,0,0,annual,0,1,Paid,0,0
2726,56,90,APAC,Male,Premium,1,Photoshop,12,7,0.0938,0,0,38.72,43.42,1,0.1057,29,62.6,1,21,1,3,0,monthly,0,1,Organic,1,0
2727,60,9,US,Female,Basic,1,Illustrator,6,6,0.1323,1,1,63.77,49.17,-1,0.2796,31,49.0,-1,23,0,3,1,monthly,1,1,Referral,0,1
2728,31,44,LATAM,Female,Basic,4,InDesign,0,13,0.363,1,1,279.76,305.5,1,0.2332,18,90.3,-1,-42,0,1,0,monthly,0,1,Paid,0,0
2729,35,20,APAC,Male,Standard,2,Photoshop,13,13,0.3039,1,0,398.57,366.44,-1,0.2747,28,37.4,1,66,0,4,1,annual,0,0,Paid,0,0
2730,59,63,US,Male,Premium,1,Premiere,9,10,0.1114,2,1,320.73,307.48,0,0.1889,27,74.7,1,-5,1,1,0,annual,0,1,Referral,0,0
2731,65,43,US,Male,Standard,1,Premiere,2,9,0.4757,0,1,254.22,299.33,1,0.1491,35,74.1,1,-23,0,1,0,annual,0,1,Paid,0,0
2732,49,4,US,Female,Basic,1,InDesign,14,16,0.2401,0,0,43.14,54.03,1,0.3893,20,65.5,0,85,1,4,0,annual,0,1,Organic,0,0
2733,29,21,APAC,Male,Premium,2,Photoshop,0,9,0.4677,1,0,44.55,51.9,1,0.447,23,65.4,1,35,1,2,0,annual,0,1,Organic,0,0
2734,69,10,US,Male,Basic,4,Illustrator,15,8,0.5993,1,0,193.36,165.65,-1,0.232,34,70.0,-1,18,0,2,0,annual,1,1,Referral,0,0
2735,34,45,US,Female,Standard,1,After Effects,0,12,0.5276,1,1,250.86,225.01,-1,0.2565,28,48.5,0,68,0,2,0,annual,0,1,Social,0,0
2736,37,28,US,Male,Standard,2,Photoshop,14,15,0.0776,0,1,44.83,46.8,0,0.4493,37,59.3,0,27,1,3,0,annual,0,0,Organic,0,0
2737,46,14,EU,Male,Standard,2,Premiere,3,11,0.4322,0,1,93.72,78.2,-1,0.2951,37,58.4,-1,22,0,1,0,annual,0,0,Paid,0,1
2738,63,14,APAC,Female,Standard,3,Audition,1,9,0.1483,0,0,15.45,13.62,-1,0.2034,33,56.4,0,-20,0,2,0,annual,0,1,Organic,0,0
2739,53,4,EU,Male,Standard,1,InDesign,15,9,0.1947,0,1,97.57,111.75,1,0.0765,27,76.8,1,66,1,0,0,monthly,0,1,Organic,0,0
2740,47,8,US,Male,Basic,5,After Effects,19,11,0.5066,0,1,11.89,12.18,0,0.1222,23,32.9,-1,-23,0,2,1,monthly,1,1,Referral,0,1
2741,48,44,EU,Male,Standard,2,Illustrator,19,10,0.2493,1,1,14.89,13.22,-1,0.2686,26,53.5,0,-25,2,0,0,annual,0,1,Paid,0,0
2742,42,33,US,Female,Basic,2,Premiere,7,6,0.3348,2,1,82.2,89.14,0,0.1684,29,45.3,1,5,2,1,0,monthly,1,1,Social,0,0
2743,49,15,US,Female,Premium,1,Photoshop,10,16,0.0186,2,1,592.15,600.98,0,0.061,28,42.4,-1,-60,0,4,0,annual,0,1,Organic,0,1
2744,18,65,US,Female,Standard,1,InDesign,8,4,0.2382,0,0,177.46,180.1,0,0.5245,32,44.2,-1,74,1,2,0,annual,0,1,Paid,1,0
2745,37,23,US,Male,Basic,3,After Effects,24,7,0.0822,0,0,12.71,10.51,-1,0.122,27,75.4,0,-13,0,2,0,annual,0,1,Social,0,0
2746,45,56,US,Male,Basic,1,Premiere,4,18,0.1893,1,0,102.07,121.57,1,0.2456,25,90.2,1,9,1,1,0,monthly,0,0,Referral,0,0
2747,25,54,APAC,Male,Basic,4,Premiere,13,16,0.1687,1,1,116.6,108.01,0,0.3718,34,50.8,-1,68,0,3,0,annual,0,1,Organic,0,0
2748,47,67,APAC,Male,Basic,1,InDesign,5,5,0.6527,1,1,40.54,41.41,0,0.1655,30,53.4,-1,24,1,3,0,monthly,0,1,Organic,1,1
2749,39,68,LATAM,Male,Standard,4,Photoshop,3,17,0.2854,1,0,92.5,105.64,1,0.25,30,89.7,1,-16,0,2,0,annual,0,1,Referral,1,0
2750,66,40,US,Female,Standard,1,Illustrator,4,15,0.1873,0,0,25.29,21.49,-1,0.0572,32,53.0,-1,-11,0,0,1,monthly,0,0,Organic,0,1
2751,64,49,LATAM,Male,Standard,4,Premiere,0,10,0.4972,0,0,16.32,15.62,0,0.2854,27,23.6,0,-46,3,1,0,annual,1,0,Organic,0,1
2752,35,54,US,Female,Basic,3,Illustrator,8,7,0.2261,0,0,86.25,84.29,0,0.1962,29,64.7,0,55,0,1,0,monthly,0,1,Social,1,0
2753,39,6,EU,Male,Standard,1,Illustrator,4,3,0.4012,1,0,452.56,528.05,1,0.1886,33,56.7,1,22,0,0,0,annual,0,1,Social,0,0
2754,40,12,EU,Male,Standard,1,After Effects,2,14,0.325,0,1,79.93,81.05,0,0.1632,31,43.7,-1,32,0,2,0,annual,0,1,Paid,0,0
2755,35,3,US,Female,Basic,1,InDesign,7,10,0.0625,3,1,12.76,12.72,0,0.2047,30,49.2,1,1,0,2,0,annual,0,1,Social,0,0
2756,44,7,US,Female,Premium,3,After Effects,16,14,0.4778,1,1,69.1,62.71,0,0.3632,27,71.9,1,-71,1,0,0,annual,1,1,Referral,1,0
2757,31,54,US,Male,Premium,4,InDesign,0,15,0.0905,1,1,19.7,19.91,0,0.2155,27,59.8,0,85,0,2,0,monthly,0,0,Paid,0,0
2758,26,105,US,Female,Standard,4,InDesign,2,14,0.794,1,1,95.4,83.75,-1,0.4139,30,96.1,-1,-7,0,1,0,annual,0,1,Organic,1,0
2759,50,40,US,Female,Basic,5,Photoshop,16,11,0.1064,3,1,27.84,27.9,0,0.2175,28,60.3,0,-16,0,0,0,annual,0,1,Social,0,0
2760,50,78,EU,Male,Basic,1,Illustrator,0,12,0.3561,2,0,22.31,21.63,0,0.13,25,83.1,1,-30,0,2,0,annual,0,0,Paid,0,1
2761,30,13,US,Female,Standard,3,Illustrator,0,10,0.3568,1,1,160.36,185.6,1,0.2856,16,84.4,1,4,2,1,0,monthly,0,0,Organic,0,0
2762,54,67,EU,Male,Basic,4,Premiere,2,11,0.1886,2,0,438.35,447.47,0,0.3903,34,34.6,0,-2,1,2,0,monthly,1,1,Paid,0,0
2763,33,14,US,Male,Basic,3,Premiere,19,14,0.4062,1,0,998.38,866.37,0,0.2623,29,74.8,1,-67,0,1,0,annual,0,1,Referral,1,0
2764,45,80,LATAM,Female,Standard,3,InDesign,13,19,0.496,1,0,68.59,65.94,0,0.1021,30,43.2,-1,48,1,1,0,annual,0,1,Paid,0,0
2765,53,57,APAC,Female,Basic,3,Photoshop,19,11,0.3581,1,1,319.04,327.85,0,0.1089,26,37.8,0,17,1,1,0,annual,0,1,Organic,0,0
2766,41,120,US,Female,Standard,1,Photoshop,11,9,0.4411,0,1,231.18,266.39,1,0.3076,25,41.2,1,-6,3,1,0,monthly,0,1,Paid,0,0
2767,48,63,EU,Female,Standard,4,Illustrator,45,5,0.0831,0,1,22.32,21.06,0,0.2888,33,73.1,0,9,1,2,0,annual,0,1,Social,0,0
2768,34,18,APAC,Female,Standard,4,InDesign,3,17,0.5338,0,1,21.28,27.99,1,0.5073,36,59.5,0,-30,0,1,0,monthly,0,1,Organic,2,0
2769,39,4,US,Male,Premium,3,Illustrator,3,10,0.2744,0,1,207.04,178.34,-1,0.1206,37,73.7,-1,52,0,2,0,monthly,0,1,Paid,0,0
